"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","query"
"x18948923","x1276855298649731073",2020-06-27 12:30:00,"nashvillebiz","The ongoing economic fallout of Covid-19 is hitting General Motors' plant in Spring Hill.​ https://t.co/4OS3y3sPck","True Anthem",114,,,,FALSE,FALSE,1,1,,,,,"bizjournals.com/nashville/news…","https://t.co/4OS3y3sPck","https://www.bizjournals.com/nashville/news/2020/06/25/gm-laying-off-hundreds-in-spring-hill.html?ana=TRUEANTHEMTWT_NA&csrc=6398&taid=5ef73bc81da48f00010f7d72&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nashvillebiz/status/1276855298649731073","NashvilleBizJournal","Nashville, TN","Our goal at the Nashville Business Journal is to bring you in-depth, local business news and to connect you to people or ideas that help your company grow.","http://t.co/X7b0qctjYE",FALSE,63266,2424,891,58954,4380,2009-01-13 19:15:21,FALSE,"http://t.co/X7b0qctjYE","http://nashvillebusinessjournal.com",,"https://pbs.twimg.com/profile_banners/18948923/1408653637","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000478854210/db9ff34c2dee9788f1bffb22da23bc67_normal.jpeg","general motors"
"x18948923","x1276323041556004867",2020-06-26 01:15:00,"nashvillebiz","The ongoing economic fallout of Covid-19 is hitting General Motors' plant in Spring Hill.​ https://t.co/9Sqd5EXt8U","True Anthem",114,,,,FALSE,FALSE,0,0,,,,,"bizjournals.com/nashville/news…","https://t.co/9Sqd5EXt8U","https://www.bizjournals.com/nashville/news/2020/06/25/gm-laying-off-hundreds-in-spring-hill.html?ana=TRUEANTHEMTWT_NA&csrc=6398&taid=5ef54c1489f42300010632ec&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nashvillebiz/status/1276323041556004867","NashvilleBizJournal","Nashville, TN","Our goal at the Nashville Business Journal is to bring you in-depth, local business news and to connect you to people or ideas that help your company grow.","http://t.co/X7b0qctjYE",FALSE,63266,2424,891,58954,4380,2009-01-13 19:15:21,FALSE,"http://t.co/X7b0qctjYE","http://nashvillebusinessjournal.com",,"https://pbs.twimg.com/profile_banners/18948923/1408653637","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000478854210/db9ff34c2dee9788f1bffb22da23bc67_normal.jpeg","general motors"
"x18948923","x1276130376084262913",2020-06-25 12:29:25,"nashvillebiz","The ongoing economic fallout of Covid-19 is hitting General Motors' plant in Spring Hill.​ https://t.co/Xr56WcHnwl","True Anthem",114,,,,FALSE,FALSE,0,0,,,,,"bizjournals.com/nashville/news…","https://t.co/Xr56WcHnwl","https://www.bizjournals.com/nashville/news/2020/06/25/gm-laying-off-hundreds-in-spring-hill.html?ana=TRUEANTHEMTWT_NA&csrc=6398&taid=5ef498a51da48f00017c6270&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nashvillebiz/status/1276130376084262913","NashvilleBizJournal","Nashville, TN","Our goal at the Nashville Business Journal is to bring you in-depth, local business news and to connect you to people or ideas that help your company grow.","http://t.co/X7b0qctjYE",FALSE,63266,2424,891,58954,4380,2009-01-13 19:15:21,FALSE,"http://t.co/X7b0qctjYE","http://nashvillebusinessjournal.com",,"https://pbs.twimg.com/profile_banners/18948923/1408653637","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000478854210/db9ff34c2dee9788f1bffb22da23bc67_normal.jpeg","general motors"
"x1252595867669979138","x1276789805486088192",2020-06-27 08:09:45,"CarsProduction","2020 GENERAL MOTORS Orion assembly Plant (Chevrolet Bolt and Sonic) https://t.co/0HYxLiLHwJ via @YouTube","Twitter Web App",104,,,,FALSE,FALSE,0,0,,,,,"youtu.be/01R7o1rDMXw","https://t.co/0HYxLiLHwJ","https://youtu.be/01R7o1rDMXw",,,,,,,,,"x10228272","YouTube","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CarsProduction/status/1276789805486088192","Cars PRODUCTION LINE","CA, US","This account refers to car production lines. The objective is to show the processes that brands carry out in the manufacture of their car models in factories.","https://t.co/amzZCrHAZL",FALSE,2,21,0,56,22,2020-04-21 13:52:14,FALSE,"https://t.co/amzZCrHAZL","https://www.youtube.com/channel/UCIfwPhew6Wmbh3hKLKOapkA",,"https://pbs.twimg.com/profile_banners/1252595867669979138/1587478161",,"http://pbs.twimg.com/profile_images/1252596559969226753/3FOzcmGK_normal.jpg","general motors"
"x1256762846005821446","x1276757009757540352",2020-06-27 05:59:26,"Scullysully2","@GMFleet So general motors supports commie book burners to.  Seems fitting had to twist your arm to make masks.  Figured you'd support censoring Americans too   fuk heads","Twitter for Android",161,"x1222552566514507777","x2432442368","GMFleet",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x2432442368","GMFleet","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Scullysully2/status/1276757009757540352","Scullysully","USA","Dems =Hitler and pol pot",,FALSE,204,520,0,11261,7969,2020-05-03 01:50:49,FALSE,,,,"https://pbs.twimg.com/profile_banners/1256762846005821446/1588471409",,"http://pbs.twimg.com/profile_images/1256765983764643840/d31AUSSQ_normal.jpg","general motors"
"x23093340","x1276732242589605889",2020-06-27 04:21:01,"clickondetroit","General Motors appeals ruling in FCA lawsuit after judge tells CEOs to make a deal https://t.co/2ifZj3Qt9H","SocialNewsDesk",106,,,,FALSE,FALSE,1,0,,,,,"clickondetroit.com/news/local/202…","https://t.co/2ifZj3Qt9H","https://www.clickondetroit.com/news/local/2020/06/27/general-motors-appeals-ruling-in-fca-lawsuit-after-judge-tells-ceos-to-make-a-deal/?utm_campaign=snd-autopilot&utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=cod",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/clickondetroit/status/1276732242589605889","ClickOnDetroit","Detroit, MI","ClickOnDetroit News Headlines Feed - Latest Breaking News From Local 4, Detroit's News and Weather Leader - Follow @Local4News for more","http://t.co/vGdqeBdPaz",FALSE,36161,139,369,42953,5,2009-03-06 17:42:41,FALSE,"http://t.co/vGdqeBdPaz","http://www.clickondetroit.com",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/504992544162185216/IefcCBNF_normal.jpeg","general motors"
"x2259526314","x1276728066396565504",2020-06-27 04:04:26,"steelman5077","Here's what I say as a Kentuckian , Boycott Ford Cars and Ford Trucks , Boycott United Parcel Service or UPS. Boycott Sysco , Boycott General Motors Corvette plant in Bowling Green,  Boycott Toyota Manufacturer 's in Georgetown. Boycott the Kentucky Derby to get rid of McConnell","Twitter for Android",279,,,,FALSE,FALSE,1,1,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/steelman5077/status/1276728066396565504","Michael Hagan","Kentucky, USA","Married 12 years to a beautiful woman , Retired Ironworker, Like politics, Reading, Love spending time with our pets, Home Improvement.",,FALSE,96,175,0,3930,2954,2013-12-23 23:28:18,FALSE,,,,"https://pbs.twimg.com/profile_banners/2259526314/1590730133","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1041013322445934593/Idco6E5d_normal.jpg","general motors"
"x47865182","x1276721728736178179",2020-06-27 03:39:15,"RickDoyle","@SidneyPowell1 @realDonaldTrump @BarbaraRedgate @TuckerCarlson General Motors needed engineers so they started their own school.","Twitter for Android",65,"x1276714793454448642","x586707638","SidneyPowell1",FALSE,FALSE,14,2,,,,,,,,,,,,,,,,"x586707638 x25073877 x4798259061 x22703645","SidneyPowell1 realDonaldTrump BarbaraRedgate TuckerCarlson","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RickDoyle/status/1276721728736178179","Rick Doyle","America","Husband, Father Attorney.",,FALSE,291,435,11,21656,25244,2009-06-17 05:17:36,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1141374849249619970/v-UHNQkl_normal.jpg","general motors"
"x22948692","x1276720065958862850",2020-06-27 03:32:38,"Local4News","General Motors is suing Fiat Chrysler for an alleged bribery scheme involving the United Auto Workers (UAW). https://t.co/OFz0u61UAA","SocialNewsDesk",132,,,,FALSE,FALSE,4,5,,,,,"clickondetroit.com/news/local/202…","https://t.co/OFz0u61UAA","https://www.clickondetroit.com/news/local/2020/06/27/general-motors-appeals-ruling-in-fca-lawsuit-after-judge-tells-ceos-to-make-a-deal/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wdiv4",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Local4News/status/1276720065958862850","Local 4 WDIV Detroit","Detroit, MI","Covering the latest news in the Metro Detroit area and beyond. Tweets managed by @KenHaddad & @ClickOnDetroit. News tip? 📧 News@wdiv.com","https://t.co/jRtD3fY73L",FALSE,410431,2345,2002,152429,4733,2009-03-05 17:35:23,TRUE,"https://t.co/jRtD3fY73L","http://clickondetroit.com",,"https://pbs.twimg.com/profile_banners/22948692/1457374881","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/876853156004712450/aNx78oDW_normal.jpg","general motors"
"x22948692","x1275851244947546114",2020-06-24 18:00:15,"Local4News","U.S. safety regulators are investigating problems with power steering that can stick on thousands of older General Motors SUVs. https://t.co/OKcYQbfhqZ","SocialNewsDesk",151,,,,FALSE,FALSE,2,1,,,,,"clickondetroit.com/business/2020/…","https://t.co/OKcYQbfhqZ","https://www.clickondetroit.com/business/2020/06/24/us-probes-complaints-of-sticky-steering-on-older-gm-suvs/?utm_source=twitter&utm_medium=social&utm_campaign=snd&utm_content=wdiv4",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Local4News/status/1275851244947546114","Local 4 WDIV Detroit","Detroit, MI","Covering the latest news in the Metro Detroit area and beyond. Tweets managed by @KenHaddad & @ClickOnDetroit. News tip? 📧 News@wdiv.com","https://t.co/jRtD3fY73L",FALSE,410431,2345,2002,152429,4733,2009-03-05 17:35:23,TRUE,"https://t.co/jRtD3fY73L","http://clickondetroit.com",,"https://pbs.twimg.com/profile_banners/22948692/1457374881","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/876853156004712450/aNx78oDW_normal.jpg","general motors"
"x2569429304","x1276718192275136512",2020-06-27 03:25:11,"GailTaylor1976","@Hope012015 @nicolejames I was crowned 5 star General Motors today. Really.","Twitter Web App",50,"x1276716333124780032","x2988785197","Hope012015",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x2988785197 x14154145","Hope012015 nicolejames","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GailTaylor1976/status/1276718192275136512","Gail Taylor","North Carolina, USA","Old Ass Mechanic--Atheist cause facts matter. ""I can't believe what you say, because I see what you do"" James Baldwin",,FALSE,398,458,3,15642,21722,2014-06-15 18:13:45,FALSE,,,,"https://pbs.twimg.com/profile_banners/2569429304/1571281446","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/636681415648747521/mLZjBSkH_normal.jpg","general motors"
"x70987052","x1276693749435756544",2020-06-27 01:48:04,"Lebeaucarnews","General Motors requests removal of judge and to vacate order from RICO lawsuit against Fiat Chrysler https://t.co/nRnYrwlDQY https://t.co/LZZrTLESBt","dlvr.it",124,,,,FALSE,FALSE,10,2,,,,,"dlvr.it/RZSDft","https://t.co/nRnYrwlDQY","http://dlvr.it/RZSDft","http://pbs.twimg.com/media/Ebe6MnMUYAAGdFX.jpg","https://t.co/LZZrTLESBt","https://twitter.com/Lebeaucarnews/status/1276693749435756544/photo/1","photo","http://pbs.twimg.com/media/Ebe6MnMUYAAGdFX.jpg","https://t.co/LZZrTLESBt","https://twitter.com/Lebeaucarnews/status/1276693749435756544/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Lebeaucarnews/status/1276693749435756544","Phil LeBeau","Chicago","Covering autos/airlines from Detroit to Japan to Europe for CNBC.","https://t.co/IyFw7XKHhY",FALSE,32569,1771,898,20727,47,2009-09-02 15:10:00,TRUE,"https://t.co/IyFw7XKHhY","http://behindthewheel.cnbc.com",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1795205245/DSC04821_normal.jpg","general motors"
"x1068665383140450305","x1276618712943153153",2020-06-26 20:49:54,"JournalProjects","Check out my photo on Foap! https://t.co/f4us5ulUJa","Twitter for Android",51,,,,FALSE,FALSE,0,0,,,,,"foap.com/photos/3e41f2a…","https://t.co/f4us5ulUJa","https://foap.com/photos/3e41f2af-e9f8-46ba-92ce-3601020a2800",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JournalProjects/status/1276618712943153153","Dream Journal Projects","Staten Island, NY","The Best Blueprints are in your imagination. See my YouTube Channel for Busfanning & Railfanning Videos and Ideas on improving Public Transportation.","https://t.co/NyxPTN5kqr",FALSE,42,29,2,2007,1832,2018-12-01 00:37:36,FALSE,"https://t.co/NyxPTN5kqr","http://www.youtube.com/dreamjournalprojects?sub_confirmation=1",,"https://pbs.twimg.com/profile_banners/1068665383140450305/1551748211","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1068665612056973312/pDE7YGKS_normal.jpg","general motors"
"x1068665383140450305","x1276685898000850945",2020-06-27 01:16:52,"JournalProjects","Speaking of the DE30AC, I messed up when describing them on Foap. Turns out they're made by EMD and not General Motors.","Twitter for Android",119,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JournalProjects/status/1276685898000850945","Dream Journal Projects","Staten Island, NY","The Best Blueprints are in your imagination. See my YouTube Channel for Busfanning & Railfanning Videos and Ideas on improving Public Transportation.","https://t.co/NyxPTN5kqr",FALSE,42,29,2,2007,1832,2018-12-01 00:37:36,FALSE,"https://t.co/NyxPTN5kqr","http://www.youtube.com/dreamjournalprojects?sub_confirmation=1",,"https://pbs.twimg.com/profile_banners/1068665383140450305/1551748211","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1068665612056973312/pDE7YGKS_normal.jpg","general motors"
"x935557024745652225","x1276681039881007104",2020-06-27 00:57:34,"TheSignofthe4","Meanwhile at GM plant in Tenn. 680 employees laid off. 
""The industry shuts down. The economy shuts down. I was concerned. I'm pretty concerned still because I think that we are just seeing some of the results of this."" https://t.co/nFKunfuWJS","Twitter Web App",243,,,,FALSE,FALSE,0,0,,,,,"detroitnews.com/story/business…","https://t.co/nFKunfuWJS","https://www.detroitnews.com/story/business/autos/general-motors/2020/06/24/gm-cuts-shift-spring-hill-plant-after-pandemic-hurts-demand/3252779001/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheSignofthe4/status/1276681039881007104","CauseEffect","Texas, USA","""When the eagles are silent, the parrots begin to jabber.”
- Winston Churchill",,FALSE,318,316,1,6205,10167,2017-11-28 17:12:31,FALSE,,,,"https://pbs.twimg.com/profile_banners/935557024745652225/1562302445","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1275126878366547973/YAXOl4-n_normal.jpg","general motors"
"x347297278","x1276675608018370560",2020-06-27 00:35:59,"MKDerck","@GovWhitmer Fisher Theater, hockey, basketball, football, North Amer. Auto Shop, annual huge NAACP diner, Ford, General Motors,  Motown, Wayne University, zhenry Ford Medical Center, Detroit Medical Center, Labor Day parade with dozenz and dozens of laborunions marching down Woodward Ave /3","Twitter for iPad",279,"x1276521388031926272","x102071743","GovWhitmer",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x102071743","GovWhitmer","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MKDerck/status/1276675608018370560","M. K. Derck","Michigan, USA","Want this country to be what we profess to be -- liberty and justice for all.  We shouldn't have homeless or hungry people in this country.",,FALSE,25,86,0,1305,43866,2011-08-02 15:41:59,FALSE,,,,,"http://abs.twimg.com/images/themes/theme2/bg.gif","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","general motors"
"x834448276980113409","x1276671222579777537",2020-06-27 00:18:33,"juli5618","General Motors requests removal of judge and to vacate order from RICO lawsuit against Fiat Chrysler - CNBC https://t.co/7WUDvWvO4h https://t.co/H46S2guSYh","dlvr.it",131,,,,FALSE,FALSE,0,0,,,,,"dlvr.it/RZS5TW","https://t.co/7WUDvWvO4h","http://dlvr.it/RZS5TW","http://pbs.twimg.com/media/EbeltYWUEAAQFX7.jpg","https://t.co/H46S2guSYh","https://twitter.com/juli5618/status/1276671222579777537/photo/1","photo","http://pbs.twimg.com/media/EbeltYWUEAAQFX7.jpg","https://t.co/H46S2guSYh","https://twitter.com/juli5618/status/1276671222579777537/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/juli5618/status/1276671222579777537","julian patel","Illinois, USA","(630) 447-0974",,FALSE,25,41,0,12975,0,2017-02-22 17:02:27,FALSE,,,,,,"http://pbs.twimg.com/profile_images/849779524703141888/LYTlvJBR_normal.jpg","general motors"
"x2920596429","x1276664889575120896",2020-06-26 23:53:23,"iamashleyloren","No coincidence that Obama was your president. Childhood mentor Davis had deep political roots in Chicago stemming from the early 1900s. And the president's mom was one of the descendants of the first slaves to arrive in the US...Angolans. 
https://t.co/WESxrcKEMu","Twitter Web App",263,,,,FALSE,FALSE,0,0,,,,,"forbes.com/sites/realspin…","https://t.co/WESxrcKEMu","https://www.forbes.com/sites/realspin/2012/08/01/the-marxist-who-mentored-president-obama-on-general-motors/#68795e736360",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iamashleyloren/status/1276664889575120896","Ashley Loren","United States","Doctoral candidate. Study. Watch clips. Sleep. Pepperdine 20' or 21'.

Post and likes are only representative of myself and not any organization or entity.","https://t.co/qxmFPdSkU8",FALSE,235,293,2,9360,15276,2014-12-14 00:44:09,FALSE,"https://t.co/qxmFPdSkU8","https://www.youtube.com/channel/UCk0gbacQnNze9OWsyJS-RpA?view_as=subscriber",,"https://pbs.twimg.com/profile_banners/2920596429/1577131825","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1209611318929641472/Fk7lcT04_normal.jpg","general motors"
"x2459871763","x1276662998631940097",2020-06-26 23:45:52,"rogeramos6","Seriously, even General Motors prefers to make their cars in Mexico &amp; communist China. The vacant houses used by drug lords &amp; pimps abound everywhere except where the privileged such as U &amp; your boat loving husband reside. https://t.co/Tvgw35Po7M","Twitter Web App",234,,,,TRUE,FALSE,0,0,,,,,"twitter.com/GovWhitmer/sta…","https://t.co/Tvgw35Po7M","https://twitter.com/GovWhitmer/status/1276521388031926272",,,,,,,,,,,"en","x1276521388031926272","Michiganders know better, but let's share for those who don't call our state home — what do you love about Detroit? https://t.co/SzQcScFhm3",2020-06-26 14:23:10,"Twitter for iPhone",21638,5384,"x102071743","GovWhitmer","Governor Gretchen Whitmer",313210,464,5713,"East Lansing, MI","49th Governor of Michigan. Proud mom.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rogeramos6/status/1276662998631940097","roger amos","Tennessee, USA","free speech activist",,FALSE,859,1055,23,40361,26961,2014-04-23 15:05:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/2459871763/1495573644","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1083455872775393282/xr9faJrz_normal.jpg","general motors"
